gene	SRR1634013	SRR1634014	SRR1634015	SRR1634016	SRR1634017
ENSG00000112282.17	55.2266549088113	36.5515637186973	38.9486915489077	48.89073463028	58.3844850848134
ENSG00000112297.14	92.1478708177967	65.9118312844029	56.8644769595423	91.7061350276342	93.5146643015909
ENSG00000112306.7	157.131729502093	173.885285213026	184.917251617855	148.369298737782	170.991424457541
ENSG00000112308.12	207.200928169847	214.65443542477	237.927929594256	272.274278794183	256.608338167804
ENSG00000112378.11	141.525330783298	149.860302925971	160.398167614196	146.689733904614	170.525804866478
ENSG00000112379.8	208.153980387062	173.505898516158	168.771600183081	156.159257831424	154.021813170386
ENSG00000112414.14	195.107644537726	159.544041794229	171.744161564936	172.600041830235	148.278547601425
ENSG00000112419.14	192.243090705051	156.581415341159	138.159962029947	140.016010282607	125.966711940827
ENSG00000112531.16	202.834158949963	176.397762956104	181.884377396369	176.427270242742	157.603106366773
ENSG00000112695.11	60.0090070681515	61.1021457779296	64.9449614502156	63.3785803378865	64.2817092924279
ENSG00000112697.15	173.111883007346	146.107784844479	121.977452748732	97.1537052538044	92.4856216073721
ENSG00000112701.17	122.579426301021	114.111845428509	113.407764114379	104.520575096101	101.213532153017
ENSG00000112739.16	98.2313933709084	89.0778650386609	93.1201523515559	102.52167974176	95.83480694731
ENSG00000112742.9	40.4667140818509	34.6853221918569	38.8788052426676	51.9944946365108	80.6345501061947
ENSG00000112773.15	58.127639713452	90.638039544882	94.2244517248148	86.281306440954	87.0399782091806
ENSG00000112851.14	209.078697403859	184.725087813763	188.103779978403	206.302203986123	223.817019972266
ENSG00000112893.9	130.106694780163	120.631755011201	109.42951006533	114.041741495919	124.483280680857
ENSG00000112972.14	91.1574880984449	115.772195073791	112.49014733998	93.0796352959998	98.2073610444855
ENSG00000112984.11	61.0281747530067	45.0502520057272	46.9248252535514	70.7388172019981	119.426043574708
ENSG00000112992.16	88.6325069056925	81.631655127549	71.8268479215391	71.4930815784168	76.3606770155628
ENSG00000112996.10	89.6350332823661	104.130565083382	102.355675588512	88.9633985483074	79.3518734236783
ENSG00000113013.12	298.504140156153	345.497234185157	356.977337580862	388.848870388302	323.62760988005
ENSG00000113161.15	94.8896387819967	100.883185469067	84.4580797644328	102.004307443362	112.41647990181
ENSG00000113194.12	132.924023278809	113.472429647271	102.886045638607	115.952039213081	114.548034914164
ENSG00000113269.13	74.076309662686	70.5053942568178	61.569357124155	55.7264924336531	57.103212280461
ENSG00000113300.11	64.9739638524041	52.6072939855871	54.1566219294055	72.3032524852486	65.217628068434
ENSG00000113328.18	74.8197713498288	54.8691207424202	56.0454668912085	64.3143040460694	84.6407504268889
ENSG00000113360.16	76.1398318772119	73.1440500473938	76.6920836518396	110.427242169475	82.9093006912776
ENSG00000113368.11	135.143164213088	133.185618182843	143.023283066926	231.202877875219	250.327387262027
ENSG00000113369.8	79.3821883821196	64.562237708803	73.2154792530623	79.9501287637655	127.791285594651
ENSG00000113384.13	190.629333576516	187.874849952142	177.966436186952	160.67489462266	160.370618187424
ENSG00000113387.11	126.882778643781	149.95237879847	159.653830585407	157.644097376459	151.920675518252
ENSG00000113407.13	178.523006756901	225.780696295501	244.555640527131	181.103519862876	169.898271327166
ENSG00000113441.15	169.086035722642	123.276804959589	118.580786796134	156.690369870347	176.465613378401
ENSG00000113460.12	62.1777743127992	103.876930156824	89.5569080799741	72.5216669811839	55.3624033570896
ENSG00000113494.16	51.3910582554817	70.9099313077478	74.6917078040508	98.5196249756733	125.943313971427
ENSG00000113532.12	68.2415072021273	30.2661065891263	31.3641126285404	37.7425934386131	44.9788524966898
ENSG00000113569.15	162.259501247474	182.538285841928	193.495556372156	231.361595567493	214.701639053354
ENSG00000113575.9	142.025019793833	152.117014356555	156.774131829652	161.808660108068	130.921465941003
ENSG00000113643.8	97.7195607030508	111.923764625112	111.910473936852	96.0298892356729	97.3093469789076
ENSG00000113645.14	78.7358759535508	126.966660294521	112.969299343722	60.7116493235264	55.4985795389985
ENSG00000113648.16	200.527763589002	182.499494617866	194.336106740358	196.980500715997	202.496322295459
ENSG00000113649.11	96.1620242102646	102.124930916232	111.120184268343	101.132544596245	86.2514666403954
ENSG00000113658.16	109.702202124018	106.612777146148	104.877326693119	99.2686777263756	101.209788477913
ENSG00000113712.16	283.98122552951	234.696283671899	226.268404612097	252.739210472261	270.12113345578
ENSG00000113719.15	157.430823284276	168.919155978743	164.471198982666	158.178525904475	148.290714545513
ENSG00000113732.8	110.414180255141	106.12639487522	117.804857327537	96.9746148428206	98.0300044364323
ENSG00000113739.10	550.879923328003	653.983804120687	530.945894112219	351.11575263281	287.601756394635
ENSG00000113742.12	109.160235195399	74.6735325961155	47.7668116417449	34.2526993452082	40.4312231640761
ENSG00000113758.13	70.1440135158684	73.6432206339471	70.9436956269302	74.7612446867942	45.3747461389404
ENSG00000113810.15	156.404009592959	146.647878041031	161.142983316316	234.596120000791	277.561687725029
ENSG00000113851.13	68.6696835639905	52.045034375285	50.1960787935823	47.8114543228165	50.6832774364471
ENSG00000114019.14	128.751102810987	93.1040530745238	85.7040664434934	75.7571389827943	77.5432103890465
ENSG00000114030.12	122.936539779297	129.388767273851	149.201041069215	155.611089562883	138.712521791866
ENSG00000114120.11	119.858347530776	107.830224793626	110.060880188143	109.588170429125	104.333417392834
ENSG00000114126.17	59.9460399561128	47.0239153838156	42.3376987282197	51.2961367905049	59.8024020304626
ENSG00000114127.10	102.388572060721	73.2476354039544	67.6700487202472	79.662067996892	84.3946037887993
ENSG00000114302.15	64.5975104754298	75.0294740476714	76.4982209530231	81.029409071229	64.7702588935031
ENSG00000114315.3	158.723448141414	42.043292725158	34.1657876314378	14.6792545066475	15.4010114185686
ENSG00000114331.13	100.066434921751	86.1416677712154	101.514167873649	115.873864827334	111.878794564995
ENSG00000114346.13	123.249126514061	115.658379064731	115.809268213052	155.586926570925	199.513081196939
ENSG00000114353.16	52.8698858582195	57.6595312117434	62.0374996412973	63.0511954860615	70.3020068190872
ENSG00000114354.13	81.808221255954	74.6347413720537	86.202844053782	93.7410379778343	75.5323888987974
ENSG00000114391.12	205.132908304462	227.8835216614	229.156240814468	184.672062126184	170.312415385549
ENSG00000114405.10	120.267183993942	143.47637576609	131.058843173296	115.480623977819	125.626973425137
ENSG00000114416.17	128.915716832459	109.920688121087	97.712544283522	125.231101909162	130.339792421715
ENSG00000114439.18	95.2827334671526	80.7079124622536	76.547045632725	95.1856058696062	105.012426464826
ENSG00000114491.13	64.4796720229002	82.1977512325385	69.6828700746268	63.2895089165506	53.2841957149681
ENSG00000114503.10	100.537338966783	104.724369205558	115.297087749512	95.7972612150563	81.9804013060915
ENSG00000114554.11	88.8965190111691	84.2489970587505	98.2338195403399	91.1077456385532	66.3196724271812
ENSG00000114573.9	156.507455562737	157.170530414273	143.245866165568	147.213739181196	166.475148403923
ENSG00000114686.8	80.7706132025732	98.9338198906657	114.459888094623	119.746102734664	89.5889529956332
ENSG00000114739.13	51.9087378694571	39.3202340514585	45.3538193831414	56.0453491706693	64.5587412501257
ENSG00000114770.16	103.859303891911	63.8742263281907	56.4978131884472	63.6784857086611	57.5894220845962
ENSG00000114796.15	89.5729657004993	22.7964514327023	27.4026121460564	37.1375710713476	61.2839614528803
ENSG00000114850.6	125.667063616348	145.247983757307	151.455592455452	155.376092621486	153.224878332617
ENSG00000114857.17	68.7299520855133	58.7985438567223	66.5652706736579	77.4869249365034	69.7198653404114
ENSG00000114861.18	169.262793401437	142.140849337677	137.553482920316	143.483636520678	156.175830233364
ENSG00000114867.20	465.311665953166	477.918963648014	555.992476125991	627.144297079469	539.075644157269
ENSG00000114933.15	86.0935829952744	76.0363407645277	94.9563432470137	87.1715468701568	84.0871544708813
ENSG00000114942.13	75.6599325304597	89.53185024334	89.0274953765392	87.896910413057	89.8898508821192
ENSG00000114978.17	276.503880974913	288.099863443721	271.971176853108	261.856238986977	271.231133124124
ENSG00000115053.15	255.70539410344	360.357256941131	424.260618250137	481.658448715358	310.39231450916
ENSG00000115084.12	106.416218405769	98.7854754294184	89.3472491612539	75.9499691343034	86.952937763012
ENSG00000115091.11	168.347071686359	164.709242475071	176.278634023922	141.652460757576	135.514487334253
ENSG00000115109.13	183.333694116659	129.311184825727	110.783676917064	95.9313421312162	98.7918423201013
ENSG00000115145.9	52.207381886555	52.5527305055881	46.1177820184779	42.2620205030972	49.9864859077105
ENSG00000115216.13	171.895718214827	157.154331881149	121.527978491476	131.953151515085	136.713399286317
ENSG00000115233.11	64.6658747685004	71.6009266286725	72.2835022787514	87.0189883719112	92.303585405439
ENSG00000115241.10	134.029995625261	143.364691142967	144.903990582112	150.032754909645	139.178141382929
ENSG00000115268.9	52.7268605608744	53.4398133327592	63.8703398234422	55.3143002178966	60.6096319747679
ENSG00000115306.15	197.020045683359	172.779095911484	159.424067386809	198.926332244862	195.567715596686
ENSG00000115310.17	83.9198683346809	90.5920016086329	96.247325219133	95.7986825675245	85.7193968162359
ENSG00000115414.18	114.042435203829	232.827058204746	120.786034829338	135.998794423527	99.819949095544
ENSG00000115415.18	99.0571620687875	102.968959747466	99.3936450199265	106.445560122099	105.924947271432
ENSG00000115419.12	76.9354663143296	62.5041714475911	67.3617830954623	55.4412743717159	54.4082341649514
ENSG00000115461.4	258.765595748521	220.291524952166	189.721695835193	162.273916149301	160.911579239955
ENSG00000115464.14	257.723490044281	208.736855508005	202.820112848568	225.600380230023	227.408140315801
ENSG00000115484.14	142.58857544658	147.880245390071	166.150863699079	180.67332384919	172.613839655748
ENSG00000115486.11	72.4396145147655	80.5796030288185	67.5996837406768	47.9275314410467	52.1199127576165
ENSG00000115524.15	321.608572623501	300.190363312559	288.808511250326	302.832409290576	321.599473892445
ENSG00000115561.15	97.7955710025833	98.7986900222307	98.2060564871761	91.3275814869567	89.0568831714737
ENSG00000115616.2	66.4712318236675	87.6587882814997	80.9249919126669	67.1934903623362	73.9534939236751
ENSG00000115648.13	143.690499907257	134.608957711879	131.291957085206	112.056585882104	126.341547410617
ENSG00000115677.16	563.600629255081	582.504792767637	589.375632862206	670.054454308032	631.720371956563
ENSG00000115758.12	53.5004565087786	73.0101990105213	87.9117078433504	89.6129566262409	59.4083802257641
ENSG00000115760.13	536.219380585047	474.521534463702	460.252544637094	495.680564597576	460.796801610282
ENSG00000115762.16	105.866155705602	107.379649806447	107.259205185245	92.0600517921975	82.0061390724317
ENSG00000115808.11	79.9421459141782	62.3293978007194	63.9024109365798	76.3233110492644	80.6177035682266
ENSG00000115816.14	72.1998897239324	98.5578434112977	84.1584302595953	71.6124751857394	65.3542722097309
ENSG00000115875.18	125.276217756622	187.515924560273	223.195800504187	143.98016231621	129.312153605661
ENSG00000115884.10	150.641619311245	175.925447832363	186.915234098992	144.160674079662	122.856653848159
ENSG00000115904.12	91.7349864688571	74.8231558889252	71.2050512653348	84.7983620325427	88.1457662430318
ENSG00000115919.14	61.110481763743	56.067812193648	43.1078841168516	36.4249997006605	44.085050065604
ENSG00000115944.14	89.0840710520273	97.1686060572609	96.4617708711572	78.735346187674	76.8730925454261
ENSG00000115966.16	53.6155963707922	37.4233005671186	45.2269709505824	51.3719422554716	58.6198686569789
ENSG00000115970.18	86.9571319603768	84.650550169368	84.2891080787976	81.5662065200246	81.6514258563254
ENSG00000116005.11	95.9079069366799	96.7943346866429	94.0736696257352	105.896444285246	113.432887692553
ENSG00000116030.16	62.4962079936807	70.0526878837012	73.2169152730535	56.0372948400166	63.379951551746
ENSG00000116062.14	175.128179887843	197.446904197277	216.671483010681	259.569756649918	188.260997712406
ENSG00000116106.11	62.7440285560616	29.6522674391377	42.578950086747	41.6399419062141	37.1667384733668
ENSG00000116127.17	159.124638598118	163.961978565398	157.681696464112	169.838827768823	171.455172211052
ENSG00000116161.17	52.3211724533107	65.5512007837846	72.9301899481371	82.5905278653872	70.4498819856962
ENSG00000116191.17	110.340418781039	96.0355612929069	82.7922965746014	88.3550596919495	103.121402577906
ENSG00000116199.11	127.487262919352	132.608012593791	126.384119428499	145.05138829302	142.234852105365
ENSG00000116209.11	71.3228478062503	71.1789122130553	68.2334472301413	51.7282279408152	54.341315972467
ENSG00000116251.9	100.114559785952	106.379177247403	107.410465957655	99.9859869386231	89.1373721862103
ENSG00000116260.16	86.0863867538986	102.958302817779	126.167759083153	111.551531971763	89.1125703386461
ENSG00000116299.16	88.0100320266813	92.9783013042136	90.2931076621467	90.879381675341	113.982272014069
ENSG00000116406.18	85.5174339201202	95.5619673376032	91.4237340685782	87.1563857771634	71.9398646770979
ENSG00000116459.10	87.3106473179656	90.2488484727017	91.8952272990333	93.172496990584	93.2582225569652
ENSG00000116489.12	364.089784525505	389.637384395588	384.092745728672	377.650034291939	417.55969395574
ENSG00000116539.11	292.355851430659	255.496479035575	264.463185665607	293.519234135259	296.610442573082
ENSG00000116560.10	260.076660974185	294.411323481729	303.729716305908	301.564089104852	246.959951505957
ENSG00000116667.12	57.1885302139032	61.35023910105	49.034338620674	45.9821736963385	48.4141423640203
ENSG00000116679.15	139.745610338032	128.483354527618	141.690177841731	138.431202280646	134.663269207476
ENSG00000116698.20	67.9563561376091	67.3709780971884	65.3537484743869	95.4585055434864	65.2728472762184
ENSG00000116747.12	238.759594958564	230.554148241038	224.058848518918	264.594237624743	255.866154578431
ENSG00000116752.5	117.051813394194	130.957893601009	138.788938786108	128.592126712123	120.067147936272
ENSG00000116793.15	48.7905165282828	44.0540422185582	44.7640938400747	60.8049848022667	68.6440267073924
ENSG00000116830.11	105.895390436192	118.730985032174	116.364529276329	136.677727119135	138.188875236691
ENSG00000116977.18	61.9560401254057	49.9085331115747	37.8673684955085	36.171051393022	43.4135283438196
ENSG00000116984.12	104.885667818142	114.323278913505	118.707156555362	123.057853985398	109.102859475361
ENSG00000117139.16	470.203760793488	339.515712690268	351.094921023437	343.279836476032	364.128558992939
ENSG00000117222.13	64.0811801567123	64.8870609256719	69.8484910469491	85.0039843562649	69.5724581331905
ENSG00000117335.19	105.381308942904	102.919511593717	87.7700205375486	84.3226827398766	86.6749698865382
ENSG00000117360.12	100.904797042038	96.9409740391401	99.0686258285773	128.614394567457	112.564355068419
ENSG00000117362.12	158.836339177998	153.845568351835	149.926709838118	150.761908725794	167.2210756684
ENSG00000117394.19	98.5615209440256	104.569630586499	95.9304434744007	92.6205384487951	73.0947884466895
ENSG00000117450.13	193.175003963224	193.265124987979	195.05986081594	185.043982688677	239.730446920698
ENSG00000117461.14	92.8499541170283	72.3426489349087	75.9544480496758	86.3343702664307	89.8968702729392
ENSG00000117479.12	49.6095387498721	65.7967364437801	74.8568501030427	71.4504410043731	63.7566588590885
ENSG00000117523.15	339.810565653549	315.792960929145	321.707250576165	418.402578473887	320.973344231297
ENSG00000117592.8	140.950980768487	144.784620454503	142.474723430275	146.49500861648	157.461782631597
ENSG00000117593.9	59.5111171179597	61.7705484079172	53.0030192031142	64.4881828313367	87.3965632628389
ENSG00000117632.21	81.8540972947251	84.0115606653174	75.4451396261182	75.2923567257172	125.355089020707
ENSG00000117724.12	110.445663811161	94.6838363313695	103.441785375215	155.70963666734	230.01420614759
ENSG00000117859.18	78.3972028437997	71.5540361380483	68.3617316826916	74.9360710403736	85.3010411233612
ENSG00000117868.15	145.569168671441	146.85035970509	136.662671852421	119.292691297332	115.38100262481
ENSG00000117984.13	222.714675280928	221.568225128704	273.271732291836	341.44392287137	402.244787064564
ENSG00000118007.12	88.8488439120541	76.6011580379547	77.5690131931532	87.8495319974528	104.624020172783
ENSG00000118058.20	234.342901814135	172.639703271174	179.952930508159	225.318004873022	224.656539114344
ENSG00000118181.10	367.685206622915	380.413598612634	403.93279792756	369.143239770206	399.543257517622
ENSG00000118193.11	58.4964470839645	48.9801013972169	52.5119003661122	72.3444717068242	131.596731337892
ENSG00000118200.14	168.700587043948	191.239455793017	178.0458959598	176.336777468938	152.765342213598
ENSG00000118242.15	104.01762120218	123.099473649593	111.451904886318	76.8548968723435	82.979962558866
ENSG00000118412.12	59.5358541976892	64.4215662369306	67.7045132000368	87.6368029113899	76.2212251179379
ENSG00000118482.11	150.162169729579	132.901291298786	131.755312869044	159.682790599908	163.634634918745
ENSG00000118596.11	101.683340405888	96.4562968769616	83.7410271154766	71.6622225221238	67.816206550015
ENSG00000118655.4	64.3150580014275	86.9298542908882	94.7016890352348	120.742944598977	107.904415482685
ENSG00000118680.12	493.046429980789	483.290908764789	569.221092285238	399.229481247181	344.998847170762
ENSG00000118689.14	123.308945270498	97.1353564366365	82.667362835364	89.6082187846805	81.747357530866
ENSG00000118705.16	158.284927182573	151.239735904696	156.270088812729	153.931524729715	177.106249780577
ENSG00000118816.9	229.990525077001	237.401438703723	223.524649082179	227.162446592493	222.662096202674
ENSG00000118898.15	96.3153941045875	77.8237210116821	61.661262403594	55.1551087414665	58.5655853679706
ENSG00000119139.17	58.2769617220009	44.8746258044805	36.1230828794897	42.5339726086653	45.1987934090512
ENSG00000119231.10	115.519013981137	110.18540625452	101.477310027207	111.280053650351	104.342308621206
ENSG00000119285.10	128.116034509568	148.958726674426	136.437695387128	120.786532741332	103.933312116091
ENSG00000119314.15	426.247319409434	443.361524612405	435.600868120911	509.40135375655	526.498767645299
ENSG00000119318.12	310.434159062059	356.069760989336	397.469750620346	415.592090860246	347.073311137779
ENSG00000119333.11	79.7743835371036	90.2028105364526	107.902063467988	123.550115723525	144.861040190838
ENSG00000119335.16	507.929606441311	624.544675275295	626.999356632535	630.110185896292	537.722305607165
ENSG00000119383.19	136.437138365484	142.893654850788	142.707837342185	152.807708711583	148.068433836211
ENSG00000119392.14	69.9384708715706	71.6704098102337	74.6347456777318	87.784623568075	103.643645254917
ENSG00000119396.10	81.1992393295225	74.2272203808113	79.5564648610209	94.720349828373	73.7672460872499
ENSG00000119402.16	133.489827756986	126.294847447033	124.574734239544	135.569545978153	123.318529764118
ENSG00000119487.16	106.952788153356	106.224438628343	120.475854511232	124.542219746277	116.566811714009
ENSG00000119596.17	93.9028541833328	78.2380624379244	84.1584302595953	109.05137298033	90.3475151635862
ENSG00000119669.4	89.0561856166959	48.1782740075442	43.5487422541604	36.8210832551115	48.2587798472032
ENSG00000119685.19	64.0362036481132	64.8248244562981	57.8725629933885	79.1034764769185	86.9735279760841
ENSG00000119707.13	126.368697150493	132.574336695979	147.021162722522	176.947959030232	129.990694718265
ENSG00000119711.12	67.717530876948	58.4843775695407	50.3631357858958	50.4400088205371	67.0819782702382
ENSG00000119801.12	77.5687355554047	59.4157932242109	46.4557253897483	35.6778420865823	49.3453815461463
ENSG00000119844.15	73.1533917062329	62.0970767335362	59.5110618033864	60.6874863315683	63.1043234722122
ENSG00000119888.10	121.618728077344	127.500785610449	123.401505906706	109.889023368212	112.243802887637
ENSG00000119906.11	89.6570717715796	98.6511981153584	95.8327941149968	120.479046824061	119.45833277248
ENSG00000119938.8	50.8486415617768	59.8177726120159	60.2582708721585	57.1606370739921	67.2368728276672
ENSG00000119969.14	101.50028601589	100.318794472828	116.95952022603	160.889992629503	144.596175177229
ENSG00000120063.9	284.4759671241	278.537613573898	259.854518840407	299.068194170823	301.085070241167
ENSG00000120137.6	318.650017887853	306.139487741199	267.631045766269	260.089497869096	285.604505726638
ENSG00000120256.9	55.2140614864035	52.802955214646	44.457264235281	43.2351731596073	41.479920152591
ENSG00000120262.9	62.972509219745	55.3503876870988	43.6028323404968	47.704852887707	63.1221059289563
ENSG00000120438.11	139.303491258503	158.026921283945	163.49805610194	189.61742114695	170.150501437299
ENSG00000120526.10	58.4037954762504	69.9976981265147	78.1190088497957	67.111999487497	60.6812297611324
ENSG00000120539.14	40.7118360537159	43.6554730482531	43.577462653985	68.670275576719	71.5013867305391
ENSG00000120594.16	73.8856092662259	55.8154560986526	48.4479637909201	75.2122872033461	79.912956729894
ENSG00000120686.11	58.958355827277	77.4660744513762	73.4888017247271	58.5616168234081	52.1765358435648
ENSG00000120690.14	173.463599304591	234.35270425878	204.05509004103	185.740445398058	175.948050295269
ENSG00000120694.19	161.115748633799	195.716218816059	240.057547241256	319.269403016139	210.329026531854
ENSG00000120705.12	154.002264033769	206.872745367102	206.314906833901	171.202378569912	134.575760801919
ENSG00000120727.12	97.7537428495861	79.8945755885187	70.0078892659761	75.8144668656754	95.7622732421695
ENSG00000120733.13	138.8573242932	115.198425979427	118.983351067009	144.470528917713	149.772741927318
ENSG00000120742.10	138.134102034927	160.449454540463	150.179928029906	130.618975331671	129.625218436235
ENSG00000120800.4	76.3836045538189	121.324455440876	135.496144946209	116.097964733141	63.7566588590885
ENSG00000120802.13	290.599518769865	299.954632027876	333.762638402574	377.788379265503	448.507252162546
ENSG00000120805.13	75.983763392373	83.5396718187636	71.969971247332	59.7996148231457	63.4988132362988
ENSG00000120885.20	114.413041634686	104.772964804932	129.673562555085	101.521047604199	88.2346785267524
ENSG00000121057.12	112.258217107704	167.700429499703	150.366610628766	107.967828615462	76.1720893821976
ENSG00000121060.15	112.966147353053	107.896724034875	106.347332490812	124.754001264028	112.384190704038
ENSG00000121067.17	50.5526961351948	46.031542091334	53.3558014476273	66.343995370553	67.5288794857811
ENSG00000121068.13	200.453552349813	149.413990710667	140.184750217587	141.193837694527	151.329174851817
ENSG00000121390.18	91.2780251414905	101.449281574057	94.5485135695032	61.9652822004134	66.4839261723703
ENSG00000121579.12	277.44433976972	333.550816005691	364.759608586689	387.181150159035	321.79742071357
ENSG00000121741.16	329.240186602593	293.493122419871	277.923958390103	276.477218042431	274.405769612336
ENSG00000121774.17	113.049803659047	109.047246163916	111.14028854822	125.134923725485	103.757359386202
ENSG00000121892.14	262.052029231856	265.813239527259	259.187248217813	283.276020681633	285.627903696038
ENSG00000121957.12	97.6475982892923	89.4559729039664	92.3547536962282	101.617699572032	140.314814736389
ENSG00000122034.13	67.7589092648592	79.5808355785245	87.641257411668	101.061003188682	101.661369287336
ENSG00000122042.9	85.2903025516949	63.4910031366353	59.121900385762	63.1113660738789	61.8197749521438
ENSG00000122218.14	173.69702738422	169.440919256233	155.067182733405	153.439736775743	164.087619606332
ENSG00000122257.18	79.9443947396081	63.7425066772557	55.8793672455558	83.5731562050182	68.276210628422
ENSG00000122359.17	64.4819208483301	55.5699204386572	65.1895635220558	58.1124694434803	48.9485519851197
ENSG00000122406.12	238.38089275616	283.503316530994	285.807229468647	227.475617919637	188.367224493482
ENSG00000122482.20	108.189642139831	94.2064058813783	83.4131358841449	79.1015813402944	74.5917905289112
ENSG00000122565.18	129.696958786825	136.786807862776	142.420154670608	138.118978521815	145.089872331572
ENSG00000122566.20	288.310664247258	299.173692220391	287.734846970214	302.650949958812	372.588328809258
ENSG00000122705.16	59.4225133960195	60.2210308313835	66.2737586154374	49.9998633395742	49.4006007539307
ENSG00000122779.17	140.051900361592	99.0757701941006	103.779728746485	116.299796783615	112.96726810149
ENSG00000122952.16	47.2239847337768	58.1480448686094	51.2276198206186	62.717177656052	85.1536339161402
ENSG00000122966.14	69.5944005807876	59.4332705888981	48.1483142860827	90.7415104859328	145.034185164399
ENSG00000123064.12	76.9566052733712	75.7098124389088	100.466351953378	113.235834646492	92.1397996196379
ENSG00000123066.7	296.943455307765	433.538819381024	396.465972646474	364.394027390042	318.956439269004
ENSG00000123104.11	88.3455567808304	63.0131464094567	62.9503296823917	66.4989227895787	79.7412156344969
ENSG00000123119.11	93.0541474660682	80.0071127660166	85.5413175111536	101.685924490502	97.9279892898477
ENSG00000123124.13	282.643174398687	221.050724623089	171.429194513525	129.693674874921	134.420398285102
ENSG00000123144.10	77.0730944306428	89.0791438702234	106.308559951048	89.422021611356	91.706001266959
ENSG00000123159.15	65.9674949273578	68.8450446115361	72.8698771085053	65.7972484544806	64.5072657174454
ENSG00000123200.16	71.8310823534199	60.7359736738739	62.2462012133566	81.1222707658133	70.6225589998693
ENSG00000123349.13	97.8652845909118	99.321305854096	98.1864308806292	82.2735662649952	85.7324996791
ENSG00000123374.10	51.4027521477174	53.66403513338	53.6918301255761	82.2157645979581	87.4821998308435
ENSG00000123416.15	404.436861094482	449.689609460725	549.399229672905	654.503910738423	874.267466433651
ENSG00000123485.11	47.8284690093485	56.4003083998918	68.1889306104131	67.7492391773734	80.4085257217892
ENSG00000123505.15	130.8407114005	175.965517887987	166.578797656467	131.460889776957	114.326690123639
ENSG00000123562.16	184.535016661341	228.399317058265	220.771798758984	249.862393076775	270.415011951446
ENSG00000123575.8	105.180263949466	93.2873522651454	85.6992797101893	88.1721790077173	90.934336236142
ENSG00000123636.17	93.9167969009985	60.2210308313835	54.23177364228	66.5098198251677	79.3364307638742
ENSG00000123684.12	75.6545353494278	80.6277723510051	71.6186250228101	62.4172722852774	59.5422166107329
ENSG00000123908.11	274.074699745476	266.032772278818	261.180443965646	283.904258472544	254.100075848108
ENSG00000123975.4	56.0897541088276	38.724724820532	55.0153618841634	73.6625392289329	95.6649376894649
ENSG00000123983.13	175.635964669926	153.249632843721	152.638872928229	153.639673689593	166.972121273983
ENSG00000123992.18	73.4965624668439	87.3092409877562	103.913757279001	99.8646981946764	77.7963764179562
ENSG00000124098.9	66.4383989723901	62.6252341688389	61.5660064108422	46.8018202862911	48.1591044975586
ENSG00000124126.13	1080.09736105435	872.25818542164	764.721811238487	722.804634673429	618.883310024863
ENSG00000124145.6	190.611342973076	191.203648509267	180.198968599991	158.088033130671	187.740626872946
ENSG00000124151.18	2552.38223108621	1476.15100979451	1387.63569099596	1515.66820628494	1664.14688050993
ENSG00000124155.16	46.0874283614781	44.3106610854284	49.23921080609	48.9167927588623	53.1077750256909
ENSG00000124160.11	52.9342022655161	62.536142236653	59.8360809947357	62.3575754816161	47.8568027329086
ENSG00000124164.15	125.228542657507	123.294282324277	131.382426344654	143.89393359981	124.399047991017
ENSG00000124171.8	1239.89304916076	1067.66876349427	939.864553449343	922.44211693651	1115.11727221045
ENSG00000124172.9	136.665169264081	126.469621093905	132.07602400042	90.9324455008177	110.551661740618
ENSG00000124177.14	366.220321737843	205.057657102761	197.964929258206	273.581449280702	317.075242529231
ENSG00000124181.14	109.461128037927	95.0559763160501	96.4900125976515	115.990889513876	113.014999959066
ENSG00000124193.14	250.330251560764	285.42966314127	257.723465173415	183.087254124224	184.300657411736
ENSG00000124201.14	104.638297020847	118.12140865406	112.298199334485	98.8489049641225	85.1395951345002
ENSG00000124207.16	217.000409863415	227.723241438903	247.082557038372	308.064407725747	325.048334582027
ENSG00000124208.16	158.212964768814	165.612097558179	174.260068589577	163.886677416468	143.867562410108
ENSG00000124209.3	172.215950956052	178.360343127318	167.869779628586	151.726059483339	158.627469467112
ENSG00000124214.19	115.073746546006	118.897233135296	116.77235895384	145.154199454882	132.312241242148
ENSG00000124222.22	79.4824859962956	62.2697189944705	57.259861130462	77.7456110857023	73.6872250319013
ENSG00000124225.15	165.827487674639	120.700811915575	118.685616255494	100.573953076271	81.2232430163026
ENSG00000124226.10	104.757484768635	121.036292062131	121.77688862329	112.813692963459	105.989993626364
ENSG00000124243.17	123.089459908534	119.47270733841	134.495717685649	114.362967153716	113.005172811918
ENSG00000124422.11	284.598752992575	274.981182998652	289.249369387635	308.375683916267	278.869634214498
ENSG00000124486.12	367.064980569334	299.722310960693	264.562749718332	302.306982661525	321.349583579251
ENSG00000124571.17	101.966692410062	123.758924458643	129.857851787294	112.389182359645	89.4069167937
ENSG00000124575.6	103.910577111714	117.279511208763	113.645664759593	157.852562405118	363.362977434166
ENSG00000124614.13	91.8978014299858	101.297100618122	113.61885905309	107.054846546769	109.697167898125
ENSG00000124635.8	44.9004982995483	73.8175680036314	78.7929808990149	116.225886455273	197.838722506664
ENSG00000124664.10	66.2211624358566	61.6303032132323	78.6862367463332	75.6789645970474	83.5663156720339
ENSG00000124702.17	72.8282115490615	70.3374410449459	62.1758362337862	68.4840784033945	94.5404312800936
